is_child,age,id
False,[''],516731954369404928
False,[''],526878828808126465
False,[''],526878828808126465
False,[''],526878828808126465
False,[''],526878828808126465
False,[''],418865766297923584
True,['No specific age (children general)'],481458325473595392
True,['No specific age (children general)'],448268657899339776
False,[''],459091725332774912
True,['5 to 10 years (elementary school)'],452996687490187264
False,[''],516773770372317184
False,[''],516773770372317184
False,[''],516773770372317184
False,[''],516773770372317184
False,[''],441287310382858240
True,['0 to less than 1 year (baby/infant)'],423323515878928384
False,[''],466261956996112384
False,[''],489983375797936128
False,[''],509765689322643456
False,[''],524783106201751552
False,[''],431662008522379265
False,[''],431662008522379265
False,[''],431662008522379265
False,[''],431662008522379265
False,[''],495618819441049600
False,[''],468605998362808320
False,[''],439725751730839552
False,[''],470037461070925824
False,[''],427610100929290240
False,[''],421118960399302656
True,['0 to less than 1 year (baby/infant)'],427108390230175744
True,['0 to less than 1 year (baby/infant)'],427108390230175744
False,[''],535577005605928960
True,['14 to 17 years (high school)'],420761288512655360
False,[''],526289936836591617
False,[''],518969217249722369
False,[''],520638041359413248
False,[''],480044263217307648
False,[''],464204841355845632
False,[''],538453815364947968
True,['1 to 4 years (toddler/pre-school)'],448831010952986624
False,[''],444121645037682688
True,['1 to 4 years (toddler/pre-school)'],524195212311425024
True,['1 to 4 years (toddler/pre-school)'],524195212311425024
False,[''],526927399137845248
False,[''],450077924570714112
False,[''],448614543959134208
False,[''],499046040096342016
False,[''],467720601051103232
False,[''],523607116469522432
False,[''],467308503980195840
False,[''],523280795730202624
True,['0 to less than 1 year (baby/infant)'],423983703937650688
True,['1 to 4 years (toddler/pre-school)'],517014911449595904
True,['0 to less than 1 year (baby/infant)'],443410382619942912
False,[''],442823307423784960
True,['0 to less than 1 year (baby/infant)'],468532367968059392
False,[''],426441537069666304
False,[''],524595664848969729
False,[''],478639519583846400
False,[''],428245574379245568
True,['1 to 4 years (toddler/pre-school)'],459119003575648257
False,[''],427927442854912000
True,['1 to 4 years (toddler/pre-school)'],513094191870930944
False,[''],501410725693489152
False,[''],455590365198700544
False,[''],483465851224739840
False,[''],521012367036276736
False,[''],433275441773039616
False,[''],544145489487470592
False,[''],447364061857337344
False,[''],421295231636885504
False,[''],470961259802685440
True,['5 to 10 years (elementary school)'],538196486572761089
False,[''],542184823868387328
False,[''],508876503036473344
False,[''],418804400229212160
False,[''],544867565235757058
False,[''],467111252775276546
False,[''],472834485441294336
False,[''],548463763112742912
False,[''],532039935839059970
False,[''],470307695124549632
True,['5 to 10 years (elementary school)'],488775401968517120
True,['5 to 10 years (elementary school)'],488775401968517120
True,['5 to 10 years (elementary school)'],488775401968517120
True,['5 to 10 years (elementary school)'],488775401968517120
False,[''],427277200443047936
False,[''],437090498717966336
False,[''],437090498717966336
False,[''],437090498717966336
False,[''],437090498717966336
False,[''],493885819686776832
False,[''],507936324217995264
False,[''],504872833109868544
False,[''],428124377696468992
False,[''],473969409963225088
False,[''],461700873878401025
False,[''],458759898524688384
False,[''],481589165180461056
False,[''],481589165180461056
False,[''],481589165180461056
False,[''],481589165180461056
True,['0 to less than 1 year (baby/infant)'],470029081426161664
False,[''],452879462854451200
False,[''],525666206649708546
True,['1 to 4 years (toddler/pre-school)'],524053608250081280
True,['1 to 4 years (toddler/pre-school)'],516993458259894272
False,[''],473906508947013632
False,[''],507744112389283840
True,['14 to 17 years (high school)'],489255398084333568
False,[''],421338820655595520
False,[''],457729006318542848
False,[''],487649002444574720
False,[''],540717042543104000
False,[''],424924116580581376
False,[''],517471678428102656
True,['14 to 17 years (high school)'],443626334733217792
False,[''],548145410259177472
False,[''],475492275892797440
False,[''],421026814002462720
False,[''],421508248634523649
False,[''],517499020378267648
False,[''],475245868321607680
False,[''],452697864947257344
False,[''],477878353987268608
False,[''],462076522698768384
False,[''],425839108091441153
True,['14 to 17 years (high school)'],424016872636301312
False,[''],427164787093426176
False,[''],427164787093426176
False,[''],427164787093426176
False,[''],427164787093426176
False,[''],421492229123764224
False,[''],483966772866220032
True,['0 to less than 1 year (baby/infant)'],480145994961940480
False,[''],420379962604920834
False,[''],430179061785059328
False,[''],481182010585526272
False,[''],428233045930295297
False,[''],428233045930295297
False,[''],428233045930295297
False,[''],428233045930295297
False,[''],472177375380127744
False,[''],491896730158645249
False,[''],498506951479681024
True,['11 to 13 years (middle school)'],538447330924453888
False,[''],455828513711325186
False,[''],460342329828589568
False,[''],501823204646596608
False,[''],521301492347580416
False,[''],431460696988319744
False,[''],431460696988319744
False,[''],431460696988319744
False,[''],431460696988319744
False,[''],431283847414951936
False,[''],431283847414951936
True,['0 to less than 1 year (baby/infant)'],468509577492058112
True,['0 to less than 1 year (baby/infant)'],468509577492058112
False,[''],468509577492058112
False,[''],468509577492058112
False,[''],514643489754079232
True,['1 to 4 years (toddler/pre-school)'],504251874170515457
True,['1 to 4 years (toddler/pre-school)'],504251874170515457
False,[''],466457093839790081
True,['0 to less than 1 year (baby/infant)'],549971605850693633
True,['0 to less than 1 year (baby/infant)'],549971605850693633
True,['0 to less than 1 year (baby/infant)'],549971605850693633
False,[''],503122177932394496
True,['0 to less than 1 year (baby/infant)'],476760354731876352
False,[''],513529269981818880
False,[''],455328028500189184
True,['1 to 4 years (toddler/pre-school)'],463815593410318338
False,[''],518560685568319489
True,['1 to 4 years (toddler/pre-school)'],509229661805871104
True,['1 to 4 years (toddler/pre-school)'],509229661805871104
True,['1 to 4 years (toddler/pre-school)'],509229661805871104
True,['1 to 4 years (toddler/pre-school)'],509229661805871104
False,[''],539818403016761344
True,['0 to less than 1 year (baby/infant)'],435451175215697920
True,['1 to 4 years (toddler/pre-school)'],435233485934981120
True,['1 to 4 years (toddler/pre-school)'],435233485934981120
True,['5 to 10 years (elementary school)'],435233485934981120
True,['5 to 10 years (elementary school)'],435233485934981120
False,[''],503393117861859328
False,[''],535439744139022336
False,[''],458996733997875201
False,[''],454109516280258560
False,[''],481435556308852736
False,[''],427226762398158848
False,[''],435997953837133824
False,[''],497892469233967104
False,[''],451388003303174144
False,[''],451388003303174144
False,[''],451388003303174144
False,[''],451388003303174144
False,[''],466199415644901376
False,[''],526904926593490945
False,[''],526904926593490945
False,[''],526904926593490945
False,[''],526904926593490945
True,['1 to 4 years (toddler/pre-school)'],480724294624763905
True,['11 to 13 years (middle school)'],507688771023028225
False,[''],449380779471028225
False,[''],510211737476292608
True,['0 to less than 1 year (baby/infant)'],469952049908445185
False,[''],526027086050631680
False,[''],541429827329597440
False,[''],542323666491813888
False,[''],542323666491813888
False,[''],542323666491813888
False,[''],542323666491813888
False,[''],459829546507067392
False,[''],459829546507067392
False,[''],459829546507067392
False,[''],459829546507067392
False,[''],493033517052227586
False,[''],490864026012774400
False,[''],483915384903307265
True,['1 to 4 years (toddler/pre-school)'],505838808794165248
True,['14 to 17 years (high school)'],485988627990990848
False,[''],477641672998649856
False,[''],425748447476477952
True,"['14 to 17 years (high school)', '11 to 13 years (middle school)']",517724158625861632
False,[''],419212007632424960
True,['0 to less than 1 year (baby/infant)'],496374006870986753
True,['0 to less than 1 year (baby/infant)'],422539069449850880
False,[''],544713972616658946
False,[''],492825038039818241
False,[''],492825038039818241
False,[''],492825038039818241
False,[''],492825038039818241
True,['No specific age (children general)'],511344540775481344
False,[''],442116739556315136
False,[''],531214838530580481
False,[''],473993769990107136
False,[''],473993769990107136
False,[''],473993769990107136
False,[''],473993769990107136
True,['0 to less than 1 year (baby/infant)'],445772018797912064
False,[''],510835793389441025
False,[''],510835793389441025
False,[''],510835793389441025
False,[''],510835793389441025
False,[''],485460685392859136
False,[''],521756059732819968
False,[''],423347465941954560
False,[''],421292719701381121
False,[''],479278462717665280
False,[''],497934361980055552
False,[''],491832528353755136
False,[''],436123388663562240
False,[''],527792420923408386
False,[''],537864068988952577
True,['0 to less than 1 year (baby/infant)'],477286461213925376
False,[''],429009971888414720
False,[''],486707423689060352
True,['1 to 4 years (toddler/pre-school)'],499691318445342721
True,['1 to 4 years (toddler/pre-school)'],492811893510520832
False,[''],472154775224868865
False,[''],428514099614343169
False,[''],435120302473760768
False,[''],508272218917572608
False,[''],424040272251871232
False,[''],469264540447027201
True,['14 to 17 years (high school)'],423889436741734401
True,['1 to 4 years (toddler/pre-school)'],501230760360415232
False,[''],512984726160687104
False,[''],423301547959656448
False,[''],438692535062380544
True,['1 to 4 years (toddler/pre-school)'],466336535554846720
False,[''],455515305029419008
True,['0 to less than 1 year (baby/infant)'],526385222422921216
False,[''],467689274037792769
True,['14 to 17 years (high school)'],550099794983546881
True,['0 to less than 1 year (baby/infant)'],452992184078573568
False,[''],499589470753402880
False,[''],482929497109692416
False,[''],431541646183104512
False,[''],431541646183104512
False,[''],449557936441151488
False,[''],522884756032086016
True,['No specific age (children general)'],478055248712708096
False,[''],421096478468091904
False,[''],502532782451863552
False,[''],488888642417733632
True,['0 to less than 1 year (baby/infant)'],446198833366581249
True,['0 to less than 1 year (baby/infant)'],446198833366581249
True,['0 to less than 1 year (baby/infant)'],446198833366581249
True,['0 to less than 1 year (baby/infant)'],446198833366581249
True,['5 to 10 years (elementary school)'],518446978548523008
True,['5 to 10 years (elementary school)'],518446978548523008
True,['5 to 10 years (elementary school)'],518446978548523008
True,['5 to 10 years (elementary school)'],518446978548523008
False,[''],430192688378290177
False,[''],430192688378290177
False,[''],430192688378290177
False,[''],430192688378290177
False,[''],430192688378290177
False,[''],430192688378290177
False,[''],542430041393475585
True,['0 to less than 1 year (baby/infant)'],489073212584501249
False,[''],468254997390426112
False,[''],508826613136363520
True,['0 to less than 1 year (baby/infant)'],526053564800831489
False,[''],462249713740165121
False,[''],499048796018716672
False,[''],420244063170752512
False,[''],439468380911702017
False,[''],476877444855902209
False,[''],471685890935238656
False,[''],443972925654175744
False,[''],502591486173523968
False,[''],534826983885389825
False,[''],448133764569260032
False,[''],526539492375953408
False,[''],506259098296254464
False,[''],540975943045898240
False,[''],526124592306589696
False,[''],457598990985740289
False,[''],464278284641918977
False,[''],523701936068255744
False,[''],542144174481342464
False,[''],445755235626418176
False,[''],523995310075281409
False,[''],497605642794717185
False,[''],457846405101395968
False,[''],423687411550281728
False,[''],443402659304058880
False,[''],482902847650934784
False,[''],542313082060419074
False,[''],502645686375292929
False,[''],433747534738366464
False,[''],419701639860453376
False,[''],549900623101952002
False,[''],504422278046941184
False,[''],762905253901656064
False,[''],821209026373570561
False,[''],791068648962158593
False,[''],578200265536454656
False,[''],677593296957517824
False,[''],926296022078300160
False,[''],692053125109166082
False,[''],761243205954404356
False,[''],758775005236826112
False,[''],481073580902735872
False,[''],756564729326370817
False,[''],476877444855902209
False,[''],471685890935238656
False,[''],443972925654175744
False,[''],502591486173523968
False,[''],534826983885389825
False,[''],448133764569260032
False,[''],526539492375953408
False,[''],506259098296254464
False,[''],540975943045898240
False,[''],526124592306589696
False,[''],457598990985740289
False,[''],464278284641918977
False,[''],523701936068255744
False,[''],542144174481342464
False,[''],445755235626418176
False,[''],523995310075281409
False,[''],497605642794717185
False,[''],457846405101395968
False,[''],423687411550281728
False,[''],443402659304058880
False,[''],482902847650934784
False,[''],542313082060419074
False,[''],502645686375292929
False,[''],433747534738366464
False,[''],419701639860453376
False,[''],549900623101952002
False,[''],504422278046941184
False,[''],762905253901656064
False,[''],821209026373570561
False,[''],791068648962158593
False,[''],578200265536454656
False,[''],677593296957517824
False,[''],926296022078300160
False,[''],692053125109166082
False,[''],761243205954404356
False,[''],758775005236826112
False,[''],481073580902735872
False,[''],756564729326370817
False,[''],476877444855902209
False,[''],471685890935238656
False,[''],443972925654175744
False,[''],502591486173523968
False,[''],534826983885389825
False,[''],448133764569260032
False,[''],526539492375953408
False,[''],506259098296254464
False,[''],540975943045898240
False,[''],526124592306589696
False,[''],457598990985740289
False,[''],464278284641918977
False,[''],523701936068255744
False,[''],542144174481342464
False,[''],445755235626418176
False,[''],523995310075281409
False,[''],497605642794717185
False,[''],457846405101395968
False,[''],423687411550281728
False,[''],443402659304058880
False,[''],482902847650934784
False,[''],542313082060419074
False,[''],502645686375292929
False,[''],433747534738366464
False,[''],419701639860453376
False,[''],549900623101952002
False,[''],504422278046941184
False,[''],762905253901656064
False,[''],821209026373570561
False,[''],791068648962158593
False,[''],578200265536454656
False,[''],677593296957517824
False,[''],926296022078300160
False,[''],692053125109166082
False,[''],761243205954404356
False,[''],758775005236826112
False,[''],481073580902735872
False,[''],756564729326370817
False,[''],476877444855902209
False,[''],471685890935238656
False,[''],443972925654175744
False,[''],502591486173523968
False,[''],534826983885389825
False,[''],448133764569260032
False,[''],526539492375953408
False,[''],506259098296254464
False,[''],540975943045898240
False,[''],526124592306589696
False,[''],457598990985740289
False,[''],464278284641918977
False,[''],523701936068255744
False,[''],542144174481342464
False,[''],445755235626418176
False,[''],523995310075281409
False,[''],497605642794717185
False,[''],457846405101395968
False,[''],423687411550281728
False,[''],443402659304058880
False,[''],482902847650934784
False,[''],542313082060419074
False,[''],502645686375292929
False,[''],433747534738366464
False,[''],419701639860453376
False,[''],549900623101952002
False,[''],504422278046941184
False,[''],762905253901656064
False,[''],821209026373570561
False,[''],791068648962158593
False,[''],578200265536454656
False,[''],677593296957517824
False,[''],926296022078300160
False,[''],692053125109166082
False,[''],761243205954404356
False,[''],758775005236826112
False,[''],481073580902735872
False,[''],756564729326370817
False,[''],476877444855902209
False,[''],471685890935238656
False,[''],443972925654175744
False,[''],502591486173523968
False,[''],534826983885389825
False,[''],448133764569260032
False,[''],526539492375953408
False,[''],506259098296254464
False,[''],540975943045898240
False,[''],526124592306589696
False,[''],457598990985740289
False,[''],464278284641918977
False,[''],523701936068255744
False,[''],542144174481342464
False,[''],445755235626418176
False,[''],523995310075281409
False,[''],497605642794717185
False,[''],457846405101395968
False,[''],423687411550281728
False,[''],443402659304058880
False,[''],482902847650934784
False,[''],542313082060419074
False,[''],502645686375292929
False,[''],433747534738366464
False,[''],419701639860453376
False,[''],549900623101952002
False,[''],504422278046941184
False,[''],762905253901656064
False,[''],821209026373570561
False,[''],791068648962158593
False,[''],578200265536454656
False,[''],677593296957517824
False,[''],926296022078300160
False,[''],692053125109166082
False,[''],761243205954404356
False,[''],758775005236826112
False,[''],481073580902735872
False,[''],756564729326370817
False,[''],476877444855902209
False,[''],471685890935238656
False,[''],443972925654175744
False,[''],502591486173523968
False,[''],534826983885389825
False,[''],448133764569260032
False,[''],526539492375953408
False,[''],506259098296254464
False,[''],540975943045898240
False,[''],526124592306589696
False,[''],457598990985740289
False,[''],464278284641918977
False,[''],523701936068255744
False,[''],542144174481342464
False,[''],445755235626418176
False,[''],523995310075281409
False,[''],497605642794717185
False,[''],457846405101395968
False,[''],423687411550281728
False,[''],443402659304058880
False,[''],482902847650934784
False,[''],542313082060419074
False,[''],502645686375292929
False,[''],433747534738366464
False,[''],419701639860453376
False,[''],549900623101952002
False,[''],504422278046941184
False,[''],762905253901656064
False,[''],821209026373570561
False,[''],791068648962158593
False,[''],578200265536454656
False,[''],677593296957517824
False,[''],926296022078300160
False,[''],692053125109166082
False,[''],761243205954404356
False,[''],758775005236826112
False,[''],481073580902735872
False,[''],756564729326370817
False,[''],476877444855902209
False,[''],471685890935238656
False,[''],443972925654175744
False,[''],502591486173523968
False,[''],534826983885389825
False,[''],448133764569260032
False,[''],526539492375953408
False,[''],506259098296254464
False,[''],540975943045898240
False,[''],526124592306589696
False,[''],457598990985740289
False,[''],464278284641918977
False,[''],523701936068255744
False,[''],542144174481342464
False,[''],445755235626418176
False,[''],523995310075281409
False,[''],497605642794717185
False,[''],457846405101395968
False,[''],423687411550281728
False,[''],443402659304058880
False,[''],482902847650934784
False,[''],542313082060419074
False,[''],502645686375292929
False,[''],433747534738366464
False,[''],419701639860453376
False,[''],549900623101952002
False,[''],504422278046941184
False,[''],762905253901656064
False,[''],821209026373570561
False,[''],791068648962158593
False,[''],578200265536454656
False,[''],677593296957517824
False,[''],926296022078300160
False,[''],692053125109166082
False,[''],761243205954404356
False,[''],758775005236826112
False,[''],481073580902735872
False,[''],756564729326370817
False,[''],476877444855902209
False,[''],471685890935238656
False,[''],443972925654175744
False,[''],502591486173523968
False,[''],534826983885389825
False,[''],448133764569260032
False,[''],526539492375953408
False,[''],506259098296254464
False,[''],540975943045898240
False,[''],526124592306589696
False,[''],457598990985740289
False,[''],464278284641918977
False,[''],523701936068255744
False,[''],542144174481342464
False,[''],445755235626418176
False,[''],523995310075281409
False,[''],497605642794717185
False,[''],457846405101395968
False,[''],423687411550281728
False,[''],443402659304058880
False,[''],482902847650934784
False,[''],542313082060419074
False,[''],502645686375292929
False,[''],433747534738366464
False,[''],419701639860453376
False,[''],549900623101952002
False,[''],504422278046941184
False,[''],762905253901656064
False,[''],821209026373570561
False,[''],791068648962158593
False,[''],578200265536454656
False,[''],677593296957517824
False,[''],926296022078300160
False,[''],692053125109166082
False,[''],761243205954404356
False,[''],758775005236826112
False,[''],481073580902735872
False,[''],756564729326370817
False,[''],476877444855902209
False,[''],471685890935238656
False,[''],443972925654175744
False,[''],502591486173523968
False,[''],534826983885389825
False,[''],448133764569260032
False,[''],526539492375953408
False,[''],506259098296254464
False,[''],540975943045898240
False,[''],526124592306589696
False,[''],457598990985740289
False,[''],464278284641918977
False,[''],523701936068255744
False,[''],542144174481342464
False,[''],445755235626418176
False,[''],523995310075281409
False,[''],497605642794717185
False,[''],457846405101395968
False,[''],423687411550281728
False,[''],443402659304058880
False,[''],482902847650934784
False,[''],542313082060419074
False,[''],502645686375292929
False,[''],433747534738366464
False,[''],419701639860453376
False,[''],549900623101952002
False,[''],504422278046941184
False,[''],762905253901656064
False,[''],821209026373570561
False,[''],791068648962158593
False,[''],578200265536454656
False,[''],677593296957517824
False,[''],926296022078300160
False,[''],692053125109166082
False,[''],761243205954404356
False,[''],758775005236826112
False,[''],481073580902735872
False,[''],756564729326370817
False,[''],476877444855902209
False,[''],471685890935238656
False,[''],443972925654175744
False,[''],502591486173523968
False,[''],534826983885389825
False,[''],448133764569260032
False,[''],526539492375953408
False,[''],506259098296254464
False,[''],540975943045898240
False,[''],526124592306589696
False,[''],457598990985740289
False,[''],464278284641918977
False,[''],523701936068255744
False,[''],542144174481342464
False,[''],445755235626418176
False,[''],523995310075281409
False,[''],497605642794717185
False,[''],457846405101395968
False,[''],423687411550281728
False,[''],443402659304058880
False,[''],482902847650934784
False,[''],542313082060419074
False,[''],502645686375292929
False,[''],433747534738366464
False,[''],419701639860453376
False,[''],549900623101952002
False,[''],504422278046941184
False,[''],762905253901656064
False,[''],821209026373570561
False,[''],791068648962158593
False,[''],578200265536454656
False,[''],677593296957517824
False,[''],926296022078300160
False,[''],692053125109166082
False,[''],761243205954404356
False,[''],758775005236826112
False,[''],481073580902735872
False,[''],756564729326370817
False,[''],476877444855902209
False,[''],471685890935238656
False,[''],443972925654175744
False,[''],502591486173523968
False,[''],534826983885389825
False,[''],448133764569260032
False,[''],526539492375953408
False,[''],506259098296254464
False,[''],540975943045898240
False,[''],526124592306589696
False,[''],457598990985740289
False,[''],464278284641918977
False,[''],523701936068255744
False,[''],542144174481342464
False,[''],445755235626418176
False,[''],523995310075281409
False,[''],497605642794717185
False,[''],457846405101395968
False,[''],423687411550281728
False,[''],443402659304058880
False,[''],482902847650934784
False,[''],542313082060419074
False,[''],502645686375292929
False,[''],433747534738366464
False,[''],419701639860453376
False,[''],549900623101952002
False,[''],504422278046941184
False,[''],762905253901656064
False,[''],821209026373570561
False,[''],791068648962158593
False,[''],578200265536454656
False,[''],677593296957517824
False,[''],926296022078300160
False,[''],692053125109166082
False,[''],761243205954404356
False,[''],758775005236826112
False,[''],481073580902735872
False,[''],756564729326370817
False,[''],476877444855902209
False,[''],471685890935238656
False,[''],443972925654175744
False,[''],502591486173523968
False,[''],534826983885389825
False,[''],448133764569260032
False,[''],526539492375953408
False,[''],506259098296254464
False,[''],540975943045898240
False,[''],526124592306589696
False,[''],457598990985740289
False,[''],464278284641918977
False,[''],523701936068255744
False,[''],542144174481342464
False,[''],445755235626418176
False,[''],523995310075281409
False,[''],497605642794717185
False,[''],457846405101395968
False,[''],423687411550281728
False,[''],443402659304058880
False,[''],482902847650934784
False,[''],542313082060419074
False,[''],502645686375292929
False,[''],433747534738366464
False,[''],419701639860453376
False,[''],549900623101952002
False,[''],504422278046941184
False,[''],762905253901656064
False,[''],821209026373570561
False,[''],791068648962158593
False,[''],578200265536454656
False,[''],677593296957517824
False,[''],926296022078300160
False,[''],692053125109166082
False,[''],761243205954404356
False,[''],758775005236826112
False,[''],481073580902735872
False,[''],756564729326370817
False,[''],476877444855902209
False,[''],471685890935238656
False,[''],443972925654175744
False,[''],502591486173523968
False,[''],534826983885389825
False,[''],448133764569260032
False,[''],526539492375953408
False,[''],506259098296254464
False,[''],540975943045898240
False,[''],526124592306589696
False,[''],457598990985740289
False,[''],464278284641918977
False,[''],523701936068255744
False,[''],542144174481342464
False,[''],445755235626418176
False,[''],523995310075281409
False,[''],497605642794717185
False,[''],457846405101395968
False,[''],423687411550281728
False,[''],443402659304058880
False,[''],482902847650934784
False,[''],542313082060419074
False,[''],502645686375292929
False,[''],433747534738366464
False,[''],419701639860453376
False,[''],549900623101952002
False,[''],504422278046941184
False,[''],762905253901656064
False,[''],821209026373570561
False,[''],791068648962158593
False,[''],578200265536454656
False,[''],677593296957517824
False,[''],926296022078300160
False,[''],692053125109166082
False,[''],761243205954404356
False,[''],758775005236826112
False,[''],481073580902735872
False,[''],756564729326370817
False,[''],476877444855902209
False,[''],471685890935238656
False,[''],443972925654175744
False,[''],502591486173523968
False,[''],534826983885389825
False,[''],448133764569260032
False,[''],526539492375953408
False,[''],506259098296254464
False,[''],540975943045898240
False,[''],526124592306589696
False,[''],457598990985740289
False,[''],464278284641918977
False,[''],523701936068255744
False,[''],542144174481342464
False,[''],445755235626418176
False,[''],523995310075281409
False,[''],497605642794717185
False,[''],457846405101395968
False,[''],423687411550281728
False,[''],443402659304058880
False,[''],482902847650934784
False,[''],542313082060419074
False,[''],502645686375292929
False,[''],433747534738366464
False,[''],419701639860453376
False,[''],549900623101952002
False,[''],504422278046941184
False,[''],762905253901656064
False,[''],821209026373570561
False,[''],791068648962158593
False,[''],578200265536454656
False,[''],677593296957517824
False,[''],926296022078300160
False,[''],692053125109166082
False,[''],761243205954404356
False,[''],758775005236826112
False,[''],481073580902735872
False,[''],756564729326370817
False,[''],476877444855902209
False,[''],471685890935238656
False,[''],443972925654175744
False,[''],502591486173523968
False,[''],534826983885389825
False,[''],448133764569260032
False,[''],526539492375953408
False,[''],506259098296254464
False,[''],540975943045898240
False,[''],526124592306589696
False,[''],457598990985740289
False,[''],464278284641918977
False,[''],523701936068255744
False,[''],542144174481342464
False,[''],445755235626418176
False,[''],523995310075281409
False,[''],497605642794717185
False,[''],457846405101395968
False,[''],423687411550281728
False,[''],443402659304058880
False,[''],482902847650934784
False,[''],542313082060419074
False,[''],502645686375292929
False,[''],433747534738366464
False,[''],419701639860453376
False,[''],549900623101952002
False,[''],504422278046941184
False,[''],762905253901656064
False,[''],821209026373570561
False,[''],791068648962158593
False,[''],578200265536454656
False,[''],677593296957517824
False,[''],926296022078300160
False,[''],692053125109166082
False,[''],761243205954404356
False,[''],758775005236826112
False,[''],481073580902735872
False,[''],756564729326370817
False,[''],448938126497841152
False,[''],475169910956367873
False,[''],420519147186167808
False,[''],489684144306520064
False,[''],421789777478705152
False,[''],492291915065217024
False,[''],492291915065217024
False,[''],492291915065217024
False,[''],492291915065217024
True,['14 to 17 years (high school)'],545334398220898305
False,[''],482865258424717312
False,[''],493299660208226304
True,['1 to 4 years (toddler/pre-school)'],512641326719197184
False,[''],498242322707263488
False,[''],532742703831080962
False,[''],471724121139990528
False,[''],471724121139990528
True,['1 to 4 years (toddler/pre-school)'],428158891118321665
True,['No specific age (children general)'],494927237888487424
False,[''],507989809797685248
False,[''],436491942017658880
False,[''],479417215679471616
False,[''],487410070544982016
False,[''],530446864882339842
True,['0 to less than 1 year (baby/infant)'],433757707582337024
False,[''],446088441286373377
False,[''],524240564238422016
True,['0 to less than 1 year (baby/infant)'],549124540430057472
False,[''],512853752773361664
False,[''],497126538987720704
False,[''],466093472672268290
False,[''],466093472672268290
False,[''],466093472672268290
False,[''],466093472672268290
True,"['1 to 4 years (toddler/pre-school)', '0 to less than 1 year (baby/infant)']",425710610299359232
False,[''],484328340573011968
False,[''],501858351668801536
False,[''],509903715575140352
True,['14 to 17 years (high school)'],546750860798484480
True,['14 to 17 years (high school)'],432660222402756608
True,['11 to 13 years (middle school)'],469360970184544256
False,[''],475465224154513409
False,[''],438105880014639105
False,[''],441516844638146560
False,[''],458392135927353344
False,[''],458392135927353344
False,[''],432888062000263168
True,['0 to less than 1 year (baby/infant)'],533101761264119808
False,[''],523562409558958081
False,[''],429746205548367872
False,[''],475790492576124930
False,[''],428410207387910144
False,[''],522935291997618176
False,[''],469386188848386048
False,[''],424742965928407040
True,['1 to 4 years (toddler/pre-school)'],466244776895840256
False,[''],463034710718177280
False,[''],493466643306000385
True,['0 to less than 1 year (baby/infant)'],470277708769796097
True,['0 to less than 1 year (baby/infant)'],470277708769796097
True,['0 to less than 1 year (baby/infant)'],470277708769796097
True,['0 to less than 1 year (baby/infant)'],470277708769796097
False,[''],475475707498606592
True,['0 to less than 1 year (baby/infant)'],419991507505283072
True,['School age (no specific school type)'],498515079806332929
True,['1 to 4 years (toddler/pre-school)'],434918900807909376
False,[''],483483567402385409
False,[''],501136241291563011
False,[''],539467719549018113
False,[''],448486698486620161
True,['14 to 17 years (high school)'],434050903817994240
True,['14 to 17 years (high school)'],434050903817994240
False,[''],434050903817994240
False,[''],434050903817994240
True,['1 to 4 years (toddler/pre-school)'],432261962685091840
False,[''],454830559814889473
False,[''],469491418806120448
False,[''],505060193341038592
False,[''],505060193341038592
False,[''],449651902108549120
False,[''],485171420323135488
False,[''],463539786444439552
False,[''],438875306514870273
False,[''],438875306514870273
False,[''],438875306514870273
False,[''],438875306514870273
False,[''],499721968498012160
False,[''],450088755899031552
False,[''],481137038217842693
False,[''],480439187603066880
True,['0 to less than 1 year (baby/infant)'],528544485345857536
False,[''],468176134249918464
False,[''],530150461974650882
False,[''],499291733822554112
False,[''],499291733822554112
False,[''],499291733822554112
False,[''],499291733822554112
True,['No specific age (children general)'],543128702502981632
False,[''],423913780507336704
False,[''],480573012001820673
False,[''],542031190044450816
False,[''],543736092579880961
False,[''],485306164037443584
False,[''],454755602984865792
True,['0 to less than 1 year (baby/infant)'],453242373426798594
False,[''],489858500462256128
False,[''],441830432305594369
False,[''],462364451044212736
False,[''],462364451044212736
False,[''],462364451044212736
False,[''],462364451044212736
True,['5 to 10 years (elementary school)'],526755914448396288
False,[''],523276914732322816
False,[''],464105434412879873
False,[''],537621408507891713
False,[''],421279186574000128
False,[''],466288817247625218
False,[''],431083225478201344
False,[''],448275161540599808
False,[''],447471760942694400
False,[''],473123201955139584
False,[''],546038758609809408
True,['5 to 10 years (elementary school)'],504705409882816512
False,[''],465131397150035968
False,[''],495935882763841536
False,[''],437458411887034368
False,[''],442790987161956352
True,['0 to less than 1 year (baby/infant)'],532623865428860928
True,['0 to less than 1 year (baby/infant)'],532623865428860928
False,[''],424324687464648705
False,[''],506076666846666752
False,[''],468908780298973184
False,[''],419555517145432064
False,[''],430768075340652544
False,[''],462433068515475456
False,[''],451990103116611584
False,[''],500149297774866432
False,[''],489601579150888960
True,['14 to 17 years (high school)'],482240692937588737
True,['0 to less than 1 year (baby/infant)'],478679823775444992
False,[''],476383558425399296
False,[''],438927129078550528
False,[''],434403068185030657
False,[''],489632848576385025
False,[''],537989803368001537
False,[''],520385168209895426
True,['5 to 10 years (elementary school)'],425719891690151936
False,[''],453370859638779904
False,[''],489533312193404928
False,[''],433398263879069696
False,[''],433398263879069696
